11	<p>κακοήθης δ’ ὤν, Αἰσχίνη, τοῦτο παντελῶς εὔηθες ᾠήθης, τοὺς περὶ τῶν πεπραγμένων καὶ πεπολιτευμένων λόγους ἀφέντα με πρὸς τὰς λοιδορίας τὰς παρὰ σοῦ τρέψεσθαι. οὐ δὴ ποιήσω τοῦτο· οὐχ οὕτω τετύφωμαι· ἀλλ’ ὑπὲρ μὲν τῶν πεπολιτευμένων ἃ κατεψεύδου καὶ διέβαλλες ἐξετάσω, τῆς δὲ πομπείας ταύτης τῆς ἀνέδην γεγενημένης, ὕστερον, ἂν βουλομένοις ᾖ τουτοισί, μνησθήσομαι.</p>
12	<p>τὰ μὲν οὖν κατηγορημένα πολλά, καὶ περὶ ὧν ἐνίων μεγάλας καὶ τὰς ἐσχάτας οἱ νόμοι διδόασι τιμωρίας, τοῦ δὲ παρόντος ἀγῶνος ἡ προαίρεσις αὕτη· ἐχθροῦ μὲν ἐπήρειαν ἔχει καὶ ὕβριν καὶ λοιδορίαν καὶ προπηλακισμὸν ὁμοῦ καὶ πάντα τὰ τοιαῦτα, τῶν μέντοι κατηγοριῶν καὶ τῶν αἰτιῶν τῶν εἰρημένων, εἴπερ ἦσαν ἀληθεῖς, οὐκ ἔνι τῇ πόλει δίκην ἀξίαν λαβεῖν, οὐδ’ ἐγγύς.</p>
13	<p>οὐ γὰρ ἀφαιρεῖσθαι δεῖ τὸ προσελθεῖν τῷ δήμῳ καὶ λόγου τυχεῖν, οὐδ’ ἐν ἐπηρείας τάξει καὶ φθόνου τοῦτο ποιεῖν· οὔτε μὰ τοὺς θεοὺς ὀρθῶς ἔχον οὔτε πολιτικὸν οὔτε δίκαιόν ἐστιν, ὦ ἄνδρες Ἀθηναῖοι· ἀλλ’ ἐφ’ οἷς ἀδικοῦντά μ’ ἑώρα τὴν πόλιν, οὖσί γε τηλικούτοις ἡλίκα νῦν ἐτραγῴδει καὶ διεξῄει, ταῖς ἐκ τῶν νόμων τιμωρίαις παρ’ αὐτὰ τἀδικήματα χρῆσθαι, εἰ μὲν εἰσαγγελίας ἄξια πράττονθ’ ἑώρα, εἰσαγγέλλοντα καὶ τοῦτον τὸν τρόπον εἰς κρίσιν καθιστάντα παρ’ ὑμῖν, εἰ δὲ γράφοντα παράνομα, παρανόμων γραφόμενον· οὐ γὰρ δήπου Κτησιφῶντα μὲν δύναται διώκειν δι’ ἐμέ, ἐμὲ δ’, εἴπερ ἐξελέγξειν ἐνόμιζεν, αὐτὸν οὐκ ἂν ἐγράψατο.</p>
14	<p>καὶ μὴν εἴ τι τῶν ἄλλων ὧν νυνὶ διέβαλλε καὶ διεξῄει ἢ καὶ ἄλλ’ ὁτιοῦν ἀδικοῦντά μ’ ὑμᾶς ἑώρα, εἰσὶ νόμοι περὶ πάντων καὶ τιμωρίαι, καὶ ἀγῶνες καὶ κρίσεις πικρὰ καὶ μεγάλ’ ἔχουσαι τἀπιτίμια, καὶ τούτοις ἐξῆν ἅπασι χρῆσθαι, καὶ ὁπηνίκ’ ἐφαίνετο ταῦτα πεποιηκὼς καὶ τοῦτον τὸν τρόπον κεχρημένος τοῖς πρὸς ἐμέ, ὡμολογεῖτ’ ἂν ἡ κατηγορία τοῖς ἔργοις αὐτοῦ.</p>
15	<p>νῦν δ’ ἐκστὰς τῆς ὀρθῆς καὶ δικαίας ὁδοῦ καὶ φυγὼν τοὺς παρ’ αὐτὰ τὰ πράγματ’ ἐλέγχους, τοσούτοις ὕστερον χρόνοις αἰτίας καὶ σκώμματα καὶ λοιδορίας συμφορήσας ὑποκρίνεται· εἶτα κατηγορεῖ μὲν ἐμοῦ, κρίνει δὲ τουτονί, καὶ τοῦ μὲν ἀγῶνος ὅλου τὴν πρὸς ἔμ’ ἔχθραν προΐσταται, οὐδαμοῦ δ’ ἐπὶ ταύτην ἀπηντηκὼς ἐμοὶ τὴν ἑτέρου ζητῶν ἐπιτιμίαν ἀφελέσθαι φαίνεται.</p>
16	<p>καίτοι πρὸς ἅπασιν, ὦ ἄνδρες Ἀθηναῖοι, τοῖς ἄλλοις οἷς ἂν εἰπεῖν τις ὑπὲρ Κτησιφῶντος ἔχοι, καὶ τοῦτ’ ἔμοιγε δοκεῖ καὶ μάλ’ εἰκότως ἂν λέγειν, ὅτι τῆς ἡμετέρας ἔχθρας ἡμᾶς ἐφ’ ἡμῶν αὐτῶν δίκαιον ἦν τὸν ἐξετασμὸν ποιεῖσθαι, οὐ τὸ μὲν πρὸς ἀλλήλους ἀγωνίζεσθαι παραλείπειν, ἑτέρῳ δ’ ὅτῳ κακόν τι δώσομεν ζητεῖν· ὑπερβολὴ γὰρ ἀδικίας τοῦτό γε.</p>
17	<p>πάντα μὲν τοίνυν τὰ κατηγορημέν’ ὁμοίως ἐκ τούτων ἄν τις ἴδοι, οὔτε δικαίως οὔτ’ ἐπ’ ἀληθείας οὐδεμιᾶς εἰρημένα· βούλομαι δὲ καὶ καθ’ ἓν ἕκαστον αὐτῶν ἐξετάσαι, καὶ μάλισθ’ ὅσ’ ὑπὲρ τῆς εἰρήνης καὶ τῆς πρεσβείας κατεψεύσατό μου, τὰ πεπραγμέν’ ἑαυτῷ μετὰ Φιλοκράτους ἀνατιθεὶς ἐμοί. ἔστι δ’ ἀναγκαῖον, ὦ ἄνδρες Ἀθηναῖοι, καὶ προσῆκον ἴσως, ὡς κατ’ ἐκείνους τοὺς χρόνους εἶχε τὰ πράγματ’ ἀναμνῆσαι, ἵνα πρὸς τὸν ὑπάρχοντα καιρὸν ἕκαστα θεωρῆτε.</p>
18	<p>τοῦ γὰρ Φωκικοῦ συστάντος πολέμου, οὐ δι’ ἐμέ (οὐ γὰρ ἔγωγ’ ἐπολιτευόμην πω τότε), πρῶτον μὲν ὑμεῖς οὕτω διέκεισθε ὥστε Φωκέας μὲν βούλεσθαι σωθῆναι, καίπερ οὐ δίκαια ποιοῦντας ὁρῶντες, Θηβαίοις δ’ ὁτιοῦν ἂν ἐφησθῆναι παθοῦσιν, οὐκ ἀλόγως οὐδ’ ἀδίκως αὐτοῖς ὀργιζόμενοι· οἷς γὰρ ηὐτυχήκεσαν ἐν Λεύκτροις οὐ μετρίως ἐκέχρηντο· ἔπειθ’ ἡ Πελοπόννησος ἅπασα διειστήκει, καὶ οὔθ’ οἱ μισοῦντες Λακεδαιμονίους οὕτως ἴσχυον ὥστ’ ἀνελεῖν αὐτούς, οὔθ’ οἱ πρότερον δι’ ἐκείνων ἄρχοντες κύριοι τῶν πόλεων ἦσαν, ἀλλά τις ἦν ἄκριτος καὶ παρὰ τούτοις καὶ παρὰ τοῖς ἄλλοις ἅπασιν ἔρις καὶ ταραχή.</p>
19	<p>ταῦτα δ’ ὁρῶν ὁ Φίλιππος (οὐ γὰρ ἦν ἀφανῆ) τοῖς παρ’ ἑκάστοις προδόταις χρήματ’ ἀναλίσκων πάντας συνέκρουε καὶ πρὸς αὑτοὺς ἐτάραττεν· εἶτ’ ἐν οἷς ἡμάρτανον ἄλλοι καὶ κακῶς ἐφρόνουν, αὐτὸς παρεσκευάζετο καὶ κατὰ πάντων ἐφύετο. ὡς δὲ ταλαιπωρούμενοι τῷ μήκει τοῦ πολέμου οἱ τότε μὲν βαρεῖς, νῦν δ’ ἀτυχεῖς Θηβαῖοι φανεροὶ πᾶσιν ἦσαν ἀναγκασθησόμενοι καταφεύγειν ἐφ’ ὑμᾶς, ὁ Φίλιππος, ἵνα μὴ τοῦτο γένοιτο μηδὲ συνέλθοιεν αἱ πόλεις, ὑμῖν μὲν εἰρήνην, ἐκείνοις δὲ βοήθειαν ἐπηγγείλατο.</p>
20	<p>τί οὖν συνηγωνίσατ’ αὐτῷ πρὸς τὸ λαβεῖν ὀλίγου δεῖν ὑμᾶς ἑκόντας ἐξαπατωμένους; ἡ τῶν ἄλλων Ἑλλήνων, εἴτε χρὴ κακίαν εἴτ’ ἄγνοιαν εἴτε καὶ ἀμφότερα ταῦτ’ εἰπεῖν, οἳ πόλεμον συνεχῆ καὶ μακρὸν πολεμούντων ὑμῶν, καὶ τοῦτον ὑπὲρ τῶν πᾶσι συμφερόντων, ὡς ἔργῳ φανερὸν γέγονεν, οὔτε χρήμασιν οὔτε σώμασιν οὔτ’ ἄλλῳ οὐδενὶ τῶν ἁπάντων συνελάμβανον ὑμῖν· οἷς καὶ δικαίως καὶ προσηκόντως ὀργιζόμενοι ἑτοίμως ὑπηκούσατε τῷ Φιλίππῳ. ἡ μὲν οὖν τότε συγχωρηθεῖσ’ εἰρήνη διὰ ταῦτ’, οὐ δι’ ἐμέ, ὡς οὗτος διέβαλλεν, ἐπράχθη· τὰ δὲ τούτων ἀδικήματα καὶ δωροδοκήματ’ ἐν αὐτῇ τῶν νυνὶ παρόντων πραγμάτων, ἄν τις ἐξετάζῃ δικαίως, αἴτι’ εὑρήσει.</p>
21	<p>καὶ ταυτὶ πάνθ’ ὑπὲρ τῆς ἀληθείας ἀκριβολογοῦμαι καὶ διεξέρχομαι. εἰ γὰρ εἶναί τι δοκοίη τὰ μάλιστ’ ἐν τούτοις ἀδίκημα, οὐδέν ἐστι δήπου πρὸς ἐμέ· ἀλλ’ ὁ μὲν πρῶτος εἰπὼν καὶ μνησθεὶς ὑπὲρ τῆς εἰρήνης Ἀριστόδημος ἦν ὁ ὑποκριτής, ὁ δ’ ἐκδεξάμενος καὶ γράψας καὶ ἑαυτὸν μετὰ τούτου μισθώσας ἐπὶ ταῦτα Φιλοκράτης ὁ Ἁγνούσιος, ὁ σός, Αἰσχίνη, κοινωνός, οὐχ ὁ ἐμός, οὐδ’ ἂν σὺ διαρραγῇς ψευδόμενος, οἱ δὲ συνειπόντες ὅτου δήποθ’ εἵνεκα (ἐῶ γὰρ τοῦτό γ’ ἐν τῷ παρόντι) Εὔβουλος καὶ Κηφισοφῶν· ἐγὼ δ’ οὐδὲν οὐδαμοῦ.</p>
22	<p>ἀλλ’ ὅμως, τούτων τοιούτων ὄντων καὶ ἐπ’ αὐτῆς τῆς ἀληθείας οὕτω δεικνυμένων, εἰς τοῦθ’ ἧκεν ἀναιδείας ὥστ’ ἐτόλμα λέγειν ὡς ἄρ’ ἐγὼ πρὸς τῷ τῆς εἰρήνης αἴτιος γεγενῆσθαι καὶ κεκωλυκὼς εἴην τὴν πόλιν μετὰ κοινοῦ συνεδρίου τῶν Ἑλλήνων ταύτην ποιήσασθαι. εἶτ’ ὦ—τί ἂν εἰπών σέ τις ὀρθῶς προσείποι; ἔστιν ὅπου σὺ παρὼν τηλικαύτην πρᾶξιν καὶ συμμαχίαν, ἡλίκην νυνὶ διεξῄεις, ὁρῶν ἀφαιρούμενόν με τῆς πόλεως, ἠγανάκτησας, ἢ παρελθὼν ταῦθ’ ἃ νῦν κατηγόρεις ἐδίδαξας καὶ διεξῆλθες;</p>
23	<p>καὶ μὴν εἰ τὸ κωλῦσαι τὴν τῶν Ἑλλήνων κοινωνίαν ἐπεπράκειν ἐγὼ Φιλίππῳ, σοὶ τὸ μὴ σιγῆσαι λοιπὸν ἦν, ἀλλὰ βοᾶν καὶ διαμαρτύρεσθαι καὶ δηλοῦν τουτοισί. οὐ τοίνυν ἐποίησας οὐδαμοῦ τοῦτο, οὐδ’ ἤκουσέ σου ταύτην τὴν φωνὴν οὐδείς· οὔτε γὰρ ἦν πρεσβεία πρὸς οὐδέν’ ἀπεσταλμένη τότε τῶν Ἑλλήνων, ἀλλὰ πάλαι πάντες ἦσαν ἐξεληλεγμένοι, οὔθ’ οὗτος ὑγιὲς περὶ τούτων εἴρηκεν οὐδέν.</p>
24	<p>χωρὶς δὲ τούτων καὶ διαβάλλει τὴν πόλιν τὰ μέγιστ’ ἐν οἷς ψεύδεται· εἰ γὰρ ὑμεῖς ἅμα τοὺς μὲν Ἕλληνας εἰς πόλεμον παρεκαλεῖτε, αὐτοὶ δὲ πρὸς Φίλιππον περὶ εἰρήνης πρέσβεις ἐπέμπετε, Εὐρυβάτου πρᾶγμα, οὐ πόλεως ἔργον οὐδὲ χρηστῶν ἀνθρώπων διεπράττεσθε. ἀλλ’ οὐκ ἔστι ταῦτα, οὐκ ἔστι· τί γὰρ καὶ βουλόμενοι μετεπέμπεσθ’ ἂν αὐτοὺς ἐν τούτῳ τῷ καιρῷ; ἐπὶ τὴν εἰρήνην; ἀλλ’ ὑπῆρχεν ἅπασιν. ἀλλ’ ἐπὶ τὸν πόλεμον; ἀλλ’ αὐτοὶ περὶ εἰρήνης ἐβουλεύεσθε. οὔκουν οὔτε τῆς ἐξ ἀρχῆς εἰρήνης ἡγεμὼν οὐδ’ αἴτιος ὢν ἐγὼ φαίνομαι, οὔτε τῶν ἄλλων ὧν κατεψεύσατό μου οὐδὲν ἀληθὲς ὂν δείκνυται.</p>
25	<p>ἐπειδὴ τοίνυν ἐποιήσατο τὴν εἰρήνην ἡ πόλις, ἐνταῦθα πάλιν σκέψασθε τί ἡμῶν ἑκάτερος προείλετο πράττειν· καὶ γὰρ ἐκ τούτων εἴσεσθε τίς ἦν ὁ Φιλίππῳ πάντα συναγωνιζόμενος, καὶ τίς ὁ πράττων ὑπὲρ ὑμῶν καὶ τὸ τῇ πόλει συμφέρον ζητῶν. ἐγὼ μὲν τοίνυν ἔγραψα βουλεύων ἀποπλεῖν τὴν ταχίστην τοὺς πρέσβεις ἐπὶ τοὺς τόπους ἐν οἷς ἂν ὄντα Φίλιππον πυνθάνωνται, καὶ τοὺς ὅρκους ἀπολαμβάνειν· οὗτοι δ’ οὐδὲ γράψαντος ἐμοῦ ταῦτα ποιεῖν ἠθέλησαν.</p>
26	<p>τί δὲ τοῦτ’ ἐδύνατο, ὦ ἄνδρες Ἀθηναῖοι; ἐγὼ διδάξω. Φιλίππῳ μὲν ἦν συμφέρον ὡς πλεῖστον τὸν μεταξὺ χρόνον γενέσθαι τῶν ὅρκων, ὑμῖν δ’ ὡς ἐλάχιστον. διὰ τί; ὅτι ὑμεῖς μὲν οὐκ ἀφ’ ἧς ὠμόσαθ’ ἡμέρας μόνον, ἀλλ’ ἀφ’ ἧς ἠλπίσατε τὴν εἰρήνην ἔσεσθαι, πάσας ἐξελύσατε τὰς παρασκευὰς τὰς τοῦ πολέμου, ὁ δὲ τοῦτ’ ἐκ παντὸς τοῦ χρόνου μάλιστ’ ἐπραγματεύετο, νομίζων, ὅπερ ἦν ἀληθές, ὅσα τῆς πόλεως προλάβοι πρὸ τοῦ τοὺς ὅρκους ἀποδοῦναι, πάντα ταῦτα βεβαίως ἕξειν· οὐδένα γὰρ τὴν εἰρήνην λύσειν τούτων εἵνεκα.</p>
27	<p>ἁγὼ προορώμενος, ἄνδρες Ἀθηναῖοι, καὶ λογιζόμενος τὸ ψήφισμα τοῦτο γράφω, πλεῖν ἐπὶ τοὺς τόπους ἐν οἷς ἂν ᾖ Φίλιππος καὶ τοὺς ὅρκους τὴν ταχίστην ἀπολαμβάνειν, ἵν’ ἐχόντων τῶν Θρᾳκῶν, τῶν ὑμετέρων συμμάχων, ταῦτα τὰ χωρί’ ἃ νῦν οὗτος διέσυρε, τὸ Σέρριον καὶ τὸ Μυρτηνὸν καὶ τὴν Ἐργίσκην, οὕτω γίγνοινθ’ οἱ ὅρκοι, καὶ μὴ προλαβὼν ἐκεῖνος τοὺς ἐπικαίρους τῶν τόπων κύριος τῆς Θρᾴκης κατασταίη, μηδὲ πολλῶν μὲν χρημάτων πολλῶν δὲ στρατιωτῶν εὐπορήσας ἐκ τούτων ῥᾳδίως τοῖς λοιποῖς ἐπιχειροίη πράγμασιν.</p>
28	<p>εἶτα τοῦτο μὲν οὐχὶ λέγει τὸ ψήφισμ’ οὐδ’ ἀναγιγνώσκει· εἰ δὲ βουλεύων ἐγὼ προσάγειν τοὺς πρέσβεις ᾤμην δεῖν, τοῦτό μου διαβάλλει. ἀλλὰ τί ἐχρῆν με ποιεῖν; μὴ προσάγειν γράψαι τοὺς ἐπὶ τοῦθ’ ἥκοντας, ἵν’ ὑμῖν διαλεχθῶσιν; ἢ θέαν μὴ κατανεῖμαι τὸν ἀρχιτέκτον’ αὐτοῖς κελεῦσαι; ἀλλ’ ἐν τοῖν δυοῖν ὀβολοῖν ἐθεώρουν ἄν, εἰ μὴ τοῦτ’ ἐγράφη. τὰ μικρὰ συμφέροντα τῆς πόλεως ἔδει με φυλάττειν, τὰ δ’ ὅλα, ὥσπερ οὗτοι, πεπρακέναι; οὐ δήπου. λέγε τοίνυν μοι τὸ ψήφισμα τουτὶ λαβών, ὃ σαφῶς οὗτος εἰδὼς παρέβη.</p>
29	<p><label>ΨΗΦΙΣΜΑ ΔΗΜΟΣΘΕΝΟΥΣ.</label></p>
29	<p><quote type="decree">ἐπὶ ἄρχοντος Μνησιφίλου, ἑκατομβαιῶνος ἕνῃ καὶ νέᾳ, φυλῆς πρυτανευούσης Πανδιονίδος, Δημοσθένης Δημοσθένους Παιανιεὺς εἶπεν· ἐπειδὴ Φίλιππος ἀποστείλας πρέσβεις περὶ τῆς εἰρήνης ὁμολογουμένας πεποίηται συνθήκας, δεδόχθαι τῇ βουλῇ καὶ τῷ δήμῳ τῷ Ἀθηναίων, ὅπως ἂν ἡ εἰρήνη ἐπιτελεσθῇ ἡ ἐπιχειροτονηθεῖσα ἐν τῇ πρώτῃ ἐκκλησίᾳ, πρέσβεις ἑλέσθαι ἐκ πάντων Ἀθηναίων ἤδη πέντε, τοὺς δὲ χειροτονηθέντας ἀποδημεῖν μηδεμίαν ὑπερβολὴν ποιουμένους, ὅπου ἂν ὄντας πυνθάνωνται τὸν Φίλιππον, καὶ τοὺς ὅρκους λαβεῖν τε παρ’ αὐτοῦ καὶ δοῦναι τὴν ταχίστην ἐπὶ ταῖς ὡμολογημέναις συνθήκαις αὐτῷ πρὸς τὸν Ἀθηναίων δῆμον, συμπεριλαμβάνοντας καὶ τοὺς ἑκατέρων συμμάχους. πρέσβεις ᾑρέθησαν Εὔβουλος Ἀναφλύστιος, Αἰσχίνης Κοθωκίδης, Κηφισοφῶν Ῥαμνούσιος, Δημοκράτης Φλυεύς, Κλέων Κοθωκίδης.</quote></p>
30	<p>ταῦτα γράψαντος ἐμοῦ τότε καὶ τὸ τῇ πόλει συμφέρον οὐ τὸ Φιλίππῳ ζητοῦντος, βραχὺ φροντίσαντες οἱ χρηστοὶ πρέσβεις οὗτοι καθῆντ’ ἐν Μακεδονίᾳ τρεῖς ὅλους μῆνας, ἕως ἦλθε Φίλιππος ἐκ Θρᾴκης πάντα καταστρεψάμενος, ἐξὸν ἡμερῶν δέκα, <sic>ὁμοίως</sic> δὲ τριῶν ἢ τεττάρων, εἰς τὸν Ἑλλήσποντον ἀφῖχθαι καὶ τὰ χωρία σῶσαι, λαβόντας τοὺς ὅρκους πρὶν ἐκεῖνον ἐξελεῖν αὐτά· οὐ γὰρ ἂν ἥψατ’ αὐτῶν παρόντων ἡμῶν, ἢ οὐκ ἂν ὡρκίζομεν αὐτόν, ὥστε τῆς εἰρήνης ἂν διημαρτήκει καὶ οὐκ ἂν ἀμφότερ’ εἶχε, καὶ τὴν εἰρήνην καὶ τὰ χωρία.</p>
