9	<p>καὶ οὗτος μὲν ἐπὶ τῆς προτέρας βουλῆς τούτους εἶπε τοὺς λόγους, οὗτοι δ’ ἐπὶ τῆσδε συνωνούμενοι φαίνονται.</p>
10	<p>ὅτι μὲν τοίνυν οὐχ ὑπὸ τῶν ἀρχόντων κελευσθέντες συνεπρίαντο τὸν σῖτον, ἀκηκόατε· ἡγοῦμαι δ’, ἐὰν ὡς μάλιστα περὶ τούτων ἀληθῆ λέγωσιν, οὐχ ὑπὲρ αὑτῶν αὐτοὺς ἀπολογήσεσθαι, ἀλλὰ τούτων κατηγορήσειν· περὶ γὰρ ὧν εἰσι νόμοι διαρρήδην γεγραμμένοι, πῶς οὐ χρὴ διδόναι δίκην καὶ τοὺς μὴ πειθομένους καὶ τοὺς κελεύοντας τούτοις τἀναντία πράττειν;</p>
11	<p>ἀλλὰ γάρ, ὦ ἄνδρες δικασταί, οἴομαι αὐτοὺς ἐπὶ μὲν τοῦτον τὸν λόγον οὐκ ἐλεύσεσθαι· ἴσως δ’ ἐροῦσιν, ὥσπερ καὶ ἐν τῇ βουλῇ, ὡς ἐπ’ εὐνοίᾳ τῆς πόλεως συνεωνοῦντο τὸν σῖτον, ἵν’ ὡς ἀξιώτατον ὑμῖν πωλοῖεν. μέγιστον δ’ ὑμῖν ἐρῶ καὶ περιφανέστατον τεκμήριον ὅτι ψεύδονται·</p>
12	<p>ἐχρῆν γὰρ αὐτούς, εἴπερ ὑμῶν ἕνεκα ἔπραττον ταῦτα, φαίνεσθαι τῆς αὐτῆς τιμῆς πολλὰς ἡμέρας πωλοῦντας, ἕως ὁ συνεωνημένος αὐτοὺς ἐπέλιπε· νῦν δ’ ἐνίοτε τῆς αὐτῆς ἡμέρας ἐπώλουν δραχμῇ τιμιώτερον, ὥσπερ κατὰ μέδιμνον συνωνούμενοι. καὶ τούτων ὑμᾶς μάρτυρας παρέχομαι.</p>
13	<p>δεινὸν δέ μοι δοκεῖ εἶναι, εἰ ὅταν μὲν εἰσφορὰν εἰσενεγκεῖν δέη, ἣν πάντες εἴσεσθαι μέλλουσιν, οὐκ ἐθέλουσιν, ἀλλὰ πενίαν προφασίζονται, ἐφ’ οἷς δὲ θάνατός ἐστιν ἡ ζημία καὶ λαθεῖν αὐτοῖς συνέφερε, ταῦτα ἐπ’ εὐνοίᾳ φασὶ τῇ ὑμετέρα παρανομῆσαι. καίτοι πάντες ἐπίστασθε ὅτι τούτοις ἥκιστα προσήκει τοιούτους ποιεῖσθαι λόγους.</p>
14	<p>τἀναντία γὰρ αὐτοῖς καὶ τοῖς ἄλλοις συμφέρει· τότε γὰρ πλεῖστα κερδαίνουσιν, ὅταν κακοῦ τινος ἀπαγγελθέντος τῇ πόλει τίμιον τὸν σῖτον πωλῶσιν. οὕτω δ’ ἄσμενοι τὰς συμφορὰς τὰς ὑμετέρας ὁρῶσιν, ὥστε τὰς μὲν πρότεροι τῶν ἄλλων πυνθάνονται, τὰς δ’ αὐτοὶ λογοποιοῦσιν, ἢ τὰς ναῦς διεφθάρθαι τὰς ἐν τῷ Πόντῳ ἢ ὑπὸ Λακεδαιμονίων ἐκπλεούσας συνειλῆφθαι, ἢ τὰ ἐμπόρια κεκλῇσθαι, ἢ τὰς σπονδὰς μέλλειν ἀπορρηθήσεσθαι, καὶ εἰς τοῦτ’ ἔχθρας ἐληλύθασιν,</p>
15	<p>ὥστ’ ἐν τοῖς αὐτοῖς καιροῖς ἐπιβουλεύουσιν ὑμῖν, ἐν οἷσπερ οἱ πολέμιοι. ὅταν γὰρ μάλιστα σίτου τυγχάνητε δεόμενοι, ἀναρπάζουσιν οὗτοι καὶ οὐκ ἐθέλουσι πωλεῖν, ἵνα μὴ περὶ τῆς τιμῆς διαφερώμεθα, ἀλλ’ ἀγαπῶμεν ἐὰν ὁποσουτινοσοῦν πριάμενοι παρ’ αὐτῶν ἀπέλθωμεν. ὥστ’ ἐνίοτε εἰρήνης οὔσης ὑπὸ τούτων πολιορκούμεθα.</p>
16	<p>οὕτω δὲ πάλαι περὶ τῆς τούτων πανουργίας καὶ κακονοίας ἡ πόλις ἔγνωκεν, ὥστ’ ἐπὶ μὲν τοῖς ἄλλοις ὠνίοις ἅπασι τοὺς ἀγορανόμους φύλακας κατεστήσατε, ἐπὶ δὲ ταύτῃ μόνῃ τῇ τέχνῃ χωρὶς σιτοφύλακας ἀποκληροῦτε· καὶ πολλάκις ἤδη παρ’ ἐκείνων πολιτῶν ὄντων δίκην τὴν μεγίστην ἐλάβετε, ὅτι οὐχ οἷοί τ’ ἦσαν τῆς τούτων πονηρίας ἐπικρατῆσαι. καίτοι τί χρὴ αὐτοὺς τοὺς ἀδικοῦντας ὑφ’ ὑμῶν πάσχειν, ὁπότε καὶ τοὺς οὐ δυναμένους φυλάττειν ἀποκτείνετε;</p>
17	<p>ἐνθυμεῖσθαι δὲ χρὴ ὅτι ἀδύνατον ὑμῖν ἐστιν ἀποψηφίσασθαι. εἰ γὰρ ἀπογνώσεσθε ὁμολογούντων αὐτῶν ἐπὶ τοὺς ἐμπόρους συνίστασθαι, δόξεθ’ ὑμεῖς ἐπιβουλεύειν τοῖς εἰσπλέουσιν. εἰ μὲν γὰρ ἄλλην τινὰ ἀπολογίαν ἐποιοῦντο, οὐδεὶς ἂν εἶχε τοῖς ἀποψηφισαμένοις ἐπιτιμᾶν· ἐφ’ ὑμῖν γὰρ ὁποτέροις βούλεσθε πιστεύειν· νῦν δὲ πῶς οὐ δεινὰ ἂν δόξαιτε ποιεῖν, εἰ τοὺς ὁμολογοῦντας παρανομεῖν ἀζημίους ἀφήσετε;</p>
18	<p>ἀναμνήσθητε δέ, ὦ ἄνδρες δικασταί, ὅτι πολλῶν ἤδη ἐχόντων ταύτην τὴν αἰτίαν, ἀρνουμένων δὲ καὶ μάρτυρας παρεχομένων, θάνατον κατέγνωτε, πιστοτέρους ἡγησάμενοι τοὺς τῶν κατηγόρων λόγους. καίτοι πῶς ἂν οὐ θαυμαστὸν εἴη, εἰ περὶ τῶν αὐτῶν ἁμαρτημάτων δικάζοντες μᾶλλον ἐπιθυμεῖτε παρὰ τῶν ἀρνουμένων δίκην λαμβάνειν;</p>
19	<p>καὶ μὲν δή, ὦ ἄνδρες δικασταί, πᾶσιν ἡγοῦμαι φανερὸν εἶναι ὅτι οἱ περὶ τῶν τοιούτων ἀγῶνες κοινότατοι τυγχάνουσιν ὄντες τοῖς ἐν τῇ πόλει, ὥστε πεύσονται ἥντινα γνώμην περὶ αὐτῶν ἔχετε, ἡγούμενοι, ἐὰν μὲν θάνατον τούτων καταγνῶτε, κοσμιωτέρους ἔσεσθαι τοὺς λοιπούς· ἐὰν δ’ ἀζημίους ἀφῆτε, πολλὴν ἄδειαν αὐτοῖς ἐψηφισμένοι ἔσεσθε ποιεῖν ὅ τι ἂν βούλωνται.</p>
20	<p>χρὴ δέ, ὦ ἄνδρες δικασταί, μὴ μόνον τῶν παρεληλυθότων ἕνεκα αὐτοὺς κολάζειν, ἀλλὰ καὶ παραδείγματος ἕνεκα τῶν μελλόντων ἔσεσθαι· οὕτω γὰρ ἔσονται μόγις ἀνεκτοί. ἐνθυμεῖσθε δὲ ὅτι ἐκ ταύτης τῆς τέχνης πλεῖστοι περὶ τοῦ σώματός εἰσιν ἠγωνισμένοι· καὶ οὕτω μεγάλα ἐξ αὐτῆς ὠφελοῦνται, ὥστε μᾶλλον αἱροῦνται καθ’ ἑκάστην ἡμέραν περὶ τῆς ψυχῆς κινδυνεύειν ἢ παύεσθαι παρ’ ὑμῶν ἀδίκως κερδαίνοντες.</p>
21	<p>καὶ μὲν δὴ οὐδ’ ἐὰν ἀντιβολῶσιν ὑμᾶς καὶ ἱκετεύωσι, δικαίως ἂν αὐτοὺς ἐλεήσαιτε, ἀλλὰ μᾶλλον τῶν τε πολιτῶν οἳ διὰ τὴν τούτων πονηρίαν ἀπέθνῃσκον, καὶ τοὺς ἐμπόρους ἐφ’ οὓς οὗτοι συνέστησαν· οἷς ὑμεῖς χαριεῖσθε καὶ προθυμοτέρους ποιήσετε, δίκην παρὰ τούτων λαμβάνοντες. εἰ δὲ μή, τίν’ αὐτοὺς οἴεσθε γνώμην ἕξειν, ἐπειδὰν πύθωνται ὅτι τῶν καπήλων οἳ τοῖς εἰσπλέουσιν ὡμολόγησαν ἐπιβουλεύειν, ἀπεψηφίσασθε;</p>
22	<p>οὐκ οἶδ’ ὅ τι δεῖ πλείω λέγειν· περὶ μὲν γὰρ τῶν ἄλλων τῶν ἀδικούντων, ὅτε δικάζονται, δεῖ παρὰ τῶν κατηγόρων πυθέσθαι, τὴν δὲ τούτων πονηρίαν ἅπαντες ἐπίστασθε. ἐὰν οὖν τούτων καταψηφίσησθε, τά τε δίκαια ποιήσετε καὶ ἀξιώτερον τὸν σῖτον ὠνήσεσθε· εἰ δὲ μή, τιμιώτερον.</p>
