0540	015	-	-	1	t_1	ἐγὼ	p	-	-	p1s---mn-	Case=n|Gender=m|Number=s|Person=1	ἐγώ
0540	015	-	-	34	t_34	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	015	-	-	35	t_35	ἀστρατείας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	ἀστρατεία
0540	015	-	-	36	t_36	γραφῶν	n	-	-	n-p---fg-	Case=g|Gender=f|Number=p	γραφή
0540	015	-	-	37	t_37	κοινοὺς	a	-	-	a-p---ma-	Case=a|Gender=m|Number=p	κοινός
0540	015	-	-	38	t_38	εἶναι	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	εἰμί
0540	015	-	-	39	t_39	τῷ	l	-	-	l-s---md-	Case=d|Gender=m|Number=s	ὁ
0540	015	-	-	40	t_40	τε	d	-	-	d--------	_	τε
0540	015	-	-	41	t_41	διώκοντι	v	-	-	v-sppamd-	Case=d|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	διώκω
0540	015	-	-	42	t_42	καὶ	c	-	-	c--------	_	καί
0540	015	-	-	43	t_43	τῷ	l	-	-	l-s---md-	Case=d|Gender=m|Number=s	ὁ
0540	015	-	-	44	t_44	φεύγοντι	v	-	-	v-sppamd-	Case=d|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	φεύγω
0540	015	-	-	45	t_45	,	u	-	-	u--------	_	,
0540	015	-	-	46	t_46	καὶ	c	-	-	c--------	_	καί
0540	015	-	-	47	t_47	μὴ	d	-	-	d--------	_	μή
0540	015	-	-	48	t_48	βοηθοῦντας	v	-	-	v-pppama-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	βοηθέω
0540	015	-	-	49	t_49	ᾧ	p	-	-	p-p---na-	Case=a|Gender=n|Number=p	ὅς
0540	015	-	-	50	t_50	ἂν	d	-	-	d--------	_	ἄν
0540	015	-	-	51	t_51	βούλωνται	v	-	-	v3ppse---	Mood=s|Number=p|Person=3|Tense=p|Voice=e	βούλομαι
0540	015	-	-	52	t_52	πᾶσαν	a	-	-	a-s---fa-	Case=a|Gender=f|Number=s	πᾶς
0540	015	-	-	53	t_53	προθυμίαν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	προθυμία
0540	015	-	-	54	t_54	ἔχειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἔχω
0540	015	-	-	55	t_55	παρὰ	r	-	-	r--------	_	παρά
0540	015	-	-	56	t_56	τὸ	l	-	-	l-s---na-	Case=a|Gender=n|Number=s	ὁ
0540	015	-	-	57	t_57	δίκαιον	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	δίκαιος
0540	015	-	-	58	t_58	ὑμᾶς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	σύ
0540	015	-	-	59	t_59	ψηφίσασθαι	v	-	-	v--anm---	Mood=n|Tense=a|Voice=m	ψηφίζω
0540	015	-	-	60	t_60	,	u	-	-	u--------	_	,
0540	015	-	-	61	t_61	ἐνθυμουμένους	v	-	-	v-pppema-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	ἐνθυμέομαι
0540	015	-	-	62	t_62	ὅτι	c	-	-	c--------	_	ὅτι
0540	015	-	-	63	t_63	σφόδρʼ	d	-	-	d--------	_	σφόδρα
0540	015	-	-	64	t_64	ἂν	d	-	-	d--------	_	ἄν
0540	015	-	-	65	t_65	ἠγανακτεῖτε	v	-	-	v2piia---	Mood=i|Number=p|Person=2|Tense=i|Voice=a	ἀγανακτέω
0540	015	-	-	66	t_66	,	u	-	-	u--------	_	,
0540	015	-	-	67	t_67	εἰ	c	-	-	c--------	_	εἰ
0540	015	-	-	68	t_68	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	69	t_69	τῇ	l	-	-	l-s---fd-	Case=d|Gender=f|Number=s	ὁ
0540	015	-	-	70	t_70	ὑμετέρᾳ	a	-	-	a-s---fd-	Case=d|Gender=f|Number=s	ὑμέτερος
0540	015	-	-	71	t_71	δοκιμασίᾳ	n	-	-	n-s---fd-	Case=d|Gender=f|Number=s	δοκιμασία
0540	015	-	-	72	t_72	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0540	015	-	-	73	t_73	θεσμοθέται	n	-	-	n-p---mn-	Case=n|Gender=m|Number=p	θεσμοθέτης
0540	015	-	-	74	t_74	ἀναβάντες	v	-	-	v-papamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=a|Voice=a	ἀναβαίνω
0540	015	-	-	75	t_75	ὑμῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	σύ
0540	015	-	-	76	t_76	ἐδέοντο	v	-	-	v3piie---	Mood=i|Number=p|Person=3|Tense=i|Voice=e	δέω2
0540	015	-	-	77	t_77	καταψηφίσασθαι	v	-	-	v--anm---	Mood=n|Tense=a|Voice=m	καταψηφίζομαι
0540	015	-	-	78	t_78	,	u	-	-	u--------	_	,
0540	015	-	-	79	t_79	ἡγούμενοι	v	-	-	v-pppemn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	ἡγέομαι
0540	015	-	-	80	t_80	δεινὸν	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	δεινός
0540	015	-	-	81	t_81	εἶναι	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	εἰμί
0540	015	-	-	82	t_82	εἰ	c	-	-	c--------	_	εἰ
0540	015	-	-	83	t_83	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0540	015	-	-	84	t_84	τιθέντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	τίθημι
0540	015	-	-	85	t_85	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	015	-	-	86	t_86	ἀγῶνα	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	ἀγών
0540	015	-	-	87	t_87	καὶ	c	-	-	c--------	_	καί
0540	015	-	-	88	t_88	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0540	015	-	-	89	t_89	ψῆφον	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	ψῆφος
0540	015	-	-	90	t_90	διδόντες	v	-	-	v-pppamn-	Case=n|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	δίδωμι
0540	015	-	-	91	t_91	παρακελεύσονται	v	-	-	v3pfim---	Mood=i|Number=p|Person=3|Tense=f|Voice=m	παρακελεύομαι
0540	015	-	-	92	t_92	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	015	-	-	93	t_93	μὲν	d	-	-	d--------	_	μέν
0540	015	-	-	94	t_94	μὴ	d	-	-	d--------	_	μή
0540	015	-	-	95	t_95	καταψηφίζεσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	καταψηφίζομαι
0540	015	-	-	96	t_96	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	015	-	-	97	t_97	δὲ	c	-	-	c--------	_	δέ
0540	015	-	-	98	t_98	καταψηφίζεσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	καταψηφίζομαι
0540	015	-	-	99	t_99	.	u	-	-	u--------	_	.
0540	015	-	-	1	t_100	τί	a	-	-	a-s---nn-	Case=n|Gender=n|Number=s	τίς
0540	015	-	-	2	t_101	δʼ	d	-	-	d--------	_	δέ
0540	015	-	-	3	t_102	ἂν	d	-	-	d--------	_	ἄν
0540	015	-	-	4	t_103	αἴσχιον	a	-	-	a-s---nnc	Case=n|Degree=c|Gender=n|Number=s	αἰσχρός
0540	015	-	-	5	t_104	ἔθος	n	-	-	n-s---nn-	Case=n|Gender=n|Number=s	ἔθος
0540	015	-	-	6	t_105	ἢ	c	-	-	c--------	_	ἤ1
0540	015	-	-	7	t_106	δεινότερον	a	-	-	a-s---nnc	Case=n|Degree=c|Gender=n|Number=s	δεινός
0540	015	-	-	8	t_107	πρᾶγμα	n	-	-	n-s---nn-	Case=n|Gender=n|Number=s	πρᾶγμα
0540	015	-	-	9	t_108	τούτου	p	-	-	p-s---ng-	Case=g|Gender=n|Number=s	οὗτος
0540	015	-	-	10	t_109	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	11	t_110	τῇ	l	-	-	l-s---fd-	Case=d|Gender=f|Number=s	ὁ
0540	015	-	-	12	t_111	πόλει	n	-	-	n-s---fd-	Case=d|Gender=f|Number=s	πόλις
0540	015	-	-	13	t_112	γένοιτο	v	-	-	v3saom---	Mood=o|Number=s|Person=3|Tense=a|Voice=m	γίγνομαι
0540	015	-	-	14	t_113	,	u	-	-	u--------	_	,
0540	015	-	-	15	t_114	εἰ	c	-	-	c--------	_	εἰ
0540	015	-	-	16	t_115	τολμήσει	v	-	-	v3sfia---	Mood=i|Number=s|Person=3|Tense=f|Voice=a	τολμάω
0540	015	-	-	17	t_116	ὁ	l	-	-	l-s---mn-	Case=n|Gender=m|Number=s	ὁ
0540	015	-	-	18	t_117	μὲν	d	-	-	d--------	_	μέν
0540	015	-	-	19	t_118	ἄρχων	n	-	-	n-s---mn-	Case=n|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	ἄρχων
0540	015	-	-	20	t_119	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	21	t_120	ταῖς	l	-	-	l-p---fd-	Case=d|Gender=f|Number=p	ὁ
0540	015	-	-	22	t_121	τῶν	l	-	-	l-p---fg-	Case=g|Gender=f|Number=p	ὁ
0540	015	-	-	23	t_122	ἐπικλήρων	n	-	-	n-p---fg-	Case=g|Gender=f|Number=p	ἐπίκληρος
0540	015	-	-	24	t_123	δίκαις	n	-	-	n-p---fd-	Case=d|Gender=f|Number=p	δίκη
0540	015	-	-	25	t_124	ἀντιβολεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἀντιβολέω
0540	015	-	-	26	t_125	καὶ	c	-	-	c--------	_	καί
0540	015	-	-	27	t_126	ἱκετεύειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἱκετεύω
0540	015	-	-	28	t_127	τοὺς	l	-	-	l-p---ma-	Case=a|Gender=m|Number=p	ὁ
0540	015	-	-	29	t_128	δικαστὰς	n	-	-	n-p---ma-	Case=a|Gender=m|Number=p	δικαστής
0540	015	-	-	30	t_129	ὅ	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	ὅς
0540	015	-	-	31	t_130	τι	a	-	-	a-s---na-	Case=a|Gender=n|Number=s	τις
0540	015	-	-	32	t_131	ἂν	d	-	-	d--------	_	ἄν
0540	015	-	-	33	t_132	βούληται	v	-	-	v3spse---	Mood=s|Number=s|Person=3|Tense=p|Voice=e	βούλομαι
0540	015	-	-	34	t_133	πραχθῆναι	v	-	-	v--anp---	Mood=n|Tense=a|Voice=p	πράσσω
0540	015	-	-	35	t_134	,	u	-	-	u--------	_	,
0540	015	-	-	36	t_135	ὁ	l	-	-	l-s---mn-	Case=n|Gender=m|Number=s	ὁ
0540	015	-	-	37	t_136	δὲ	c	-	-	c--------	_	δέ
0540	015	-	-	38	t_137	πολέμαρχος	n	-	-	n-s---mn-	Case=n|Gender=m|Number=s	πολέμαρχος
0540	015	-	-	39	t_138	καὶ	c	-	-	c--------	_	καί
0540	015	-	-	40	t_139	οἱ	l	-	-	l-p---mn-	Case=n|Gender=m|Number=p	ὁ
0540	015	-	-	41	t_140	ἕνδεκα	a	-	-	a--------	_	ἕνδεκα
0540	015	-	-	42	t_141	δεήσονται	v	-	-	v3pfim---	Mood=i|Number=p|Person=3|Tense=f|Voice=m	δέω2
0540	015	-	-	43	t_142	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	44	t_143	ταῖς	l	-	-	l-p---fd-	Case=d|Gender=f|Number=p	ὁ
0540	015	-	-	45	t_144	δίκαις	n	-	-	n-p---fd-	Case=d|Gender=f|Number=p	δίκη
0540	015	-	-	46	t_145	ταῖς	l	-	-	l-p---fd-	Case=d|Gender=f|Number=p	ὁ
0540	015	-	-	47	t_146	ὑφʼ	r	-	-	r--------	_	ὑπό
0540	015	-	-	48	t_147	ἑαυτῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	ἑαυτοῦ
0540	015	-	-	49	t_148	εἰσαγομέναις	v	-	-	v-pppefd-	Case=d|Gender=f|Mood=p|Number=p|Tense=p|Voice=e	εἰσάγω
0540	015	-	-	50	t_149	,	u	-	-	u--------	_	,
0540	015	-	-	51	t_150	ὥσπερ	c	-	-	c--------	_	ὥσπερ
0540	015	-	-	52	t_151	καὶ	d	-	-	d--------	_	καί
0540	015	-	-	53	t_152	νῦν	d	-	-	d--------	_	νῦν
0540	015	-	-	55	t_153	;	u	-	-	u--------	_	;
0540	015	-	-	1	t_154	χρὴ	v	-	-	v3spia---	Mood=i|Number=s|Person=3|Tense=p|Voice=a	χρή
0540	015	-	-	2	t_155	τοίνυν	d	-	-	d--------	_	τοίνυν
0540	015	-	-	3	t_156	καὶ	d	-	-	d--------	_	καί
0540	015	-	-	4	t_157	ὑπὲρ	r	-	-	r--------	_	ὑπέρ
0540	015	-	-	5	t_158	ὑμῶν	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	σύ
0540	015	-	-	6	t_159	αὐτῶν	a	-	-	a-p---mg-	Case=g|Gender=m|Number=p	αὐτός
0540	015	-	-	7	t_160	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0540	015	-	-	8	t_161	γνώμην	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	γνώμη
0540	015	-	-	9	t_162	ἔχειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἔχω
0540	015	-	-	10	t_163	,	u	-	-	u--------	_	,
0540	015	-	-	11	t_164	ἐνθυμουμένους	v	-	-	v-pppema-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=e	ἐνθυμέομαι
0540	015	-	-	12	t_165	ὅτι	c	-	-	c--------	_	ὅτι
0540	015	-	-	13	t_166	οὐδὲν	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	οὐδείς
0540	015	-	-	14	t_167	διοίσει	v	-	-	v3sfia---	Mood=i|Number=s|Person=3|Tense=f|Voice=a	διαφέρω
0540	015	-	-	15	t_168	ὑμᾶς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	σύ
0540	015	-	-	16	t_169	ἰδίᾳ	a	-	-	a-s---fd-	_	ἴδιος
0540	015	-	-	17	t_170	περὶ	r	-	-	r--------	_	περί
0540	015	-	-	18	t_171	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	015	-	-	19	t_172	ἀστρατείας	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	ἀστρατεία
0540	015	-	-	20	t_173	βοηθεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	βοηθέω
0540	015	-	-	21	t_174	,	u	-	-	u--------	_	,
0540	015	-	-	22	t_175	ἢ	c	-	-	c--------	_	ἤ1
0540	015	-	-	23	t_176	τούτων	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	οὗτος
0540	015	-	-	24	t_177	τινὰς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	τις
0540	015	-	-	25	t_178	δεῖσθαι	v	-	-	v--pne---	Mood=n|Tense=p|Voice=e	δέω2
0540	015	-	-	26	t_179	αὐτοὺς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	αὐτός
0540	015	-	-	27	t_180	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0540	015	-	-	28	t_181	ψῆφον	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	ψῆφος
0540	015	-	-	29	t_182	διδόντας	v	-	-	v-pppama-	Case=a|Gender=m|Mood=p|Number=p|Tense=p|Voice=a	δίδωμι
0540	015	-	-	30	t_183	.	u	-	-	u--------	_	.
0540	015	-	-	1	t_184	σκέψασθε	v	-	-	v2pame---	Mood=m|Number=p|Person=2|Tense=a|Voice=e	σκέπτομαι
0540	015	-	-	2	t_185	δέ	d	-	-	d--------	_	δέ
0540	015	-	-	3	t_186	,	u	-	-	u--------	_	,
0540	015	-	-	4	t_187	ὦ	i	-	-	i--------	_	ὦ
0540	015	-	-	5	t_188	ἄνδρες	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	ἀνήρ
0540	015	-	-	6	t_189	δικασταί	n	-	-	n-p---mv-	Case=v|Gender=m|Number=p	δικαστής
0540	015	-	-	7	t_190	,	u	-	-	u--------	_	,
0540	015	-	-	8	t_191	ἐὰν	c	-	-	c--------	_	ἐάν
0540	015	-	-	9	t_192	ἱκανὸν	a	-	-	a-s---nn-	Case=n|Gender=n|Number=s	ἱκανός
0540	015	-	-	10	t_193	γένηται	v	-	-	v3sasm---	Mood=s|Number=s|Person=3|Tense=a|Voice=m	γίγνομαι
0540	015	-	-	11	t_194	τεκμήριον	n	-	-	n-s---nn-	Case=n|Gender=n|Number=s	τεκμήριον
0540	015	-	-	12	t_195	ὅτι	c	-	-	c--------	_	ὅτι
0540	015	-	-	13	t_196	οὐδείς	p	-	-	p-s---mn-	Case=n|Gender=m|Number=s	οὐδείς
0540	015	-	-	14	t_197	πω	d	-	-	d--------	_	πω
0540	015	-	-	15	t_198	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	015	-	-	16	t_199	ἀρχόντων	n	-	-	n-p---mg-	Case=g|Gender=m|Number=p	ἄρχων
0540	015	-	-	17	t_200	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	18	t_201	τῷ	l	-	-	l-s---nd-	Case=d|Gender=n|Number=s	ὁ
0540	015	-	-	19	t_202	στρατοπέδῳ	n	-	-	n-s---nd-	Case=d|Gender=n|Number=s	στρατόπεδον
0540	015	-	-	20	t_203	Ἀλκιβιάδῃ	n	-	-	n-s---md-	Case=d|Gender=m|Number=s	ἀλκιβιάδης
0540	015	-	-	21	t_204	ἦν	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	εἰμί
0540	015	-	-	22	t_205	παρεσκευασμένος	v	-	-	v-srpemn-	Case=n|Gender=m|Mood=p|Number=s|Tense=r|Voice=e	παρασκευάζω
0540	015	-	-	23	t_206	.	u	-	-	u--------	_	.
0540	015	-	-	1	t_207	ἐχρῆν	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	χρή
0540	015	-	-	2	t_208	γὰρ	d	-	-	d--------	_	γάρ
0540	015	-	-	3	t_209	αὐτούς	p	-	-	p-p---ma-	Case=a|Gender=m|Number=p	αὐτός
0540	015	-	-	4	t_210	,	u	-	-	u--------	_	,
0540	015	-	-	5	t_211	εἴπερ	c	-	-	c--------	_	εἴπερ
0540	015	-	-	6	t_212	ἀληθῆ	a	-	-	a-p---na-	Case=a|Gender=n|Number=p	ἀληθής
0540	015	-	-	7	t_213	λέγουσιν	v	-	-	v3ppia---	Mood=i|Number=p|Person=3|Tense=p|Voice=a	λέγω3
0540	015	-	-	8	t_214	,	u	-	-	u--------	_	,
0540	015	-	-	9	t_215	ἀνακαλεῖν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἀνακαλέω
0540	015	-	-	10	t_216	μὲν	d	-	-	d--------	_	μέν
0540	015	-	-	11	t_217	Πάμφιλον	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	πάμφιλος
0540	015	-	-	12	t_218	,	u	-	-	u--------	_	,
0540	015	-	-	13	t_219	ὅτι	c	-	-	c--------	_	ὅτι
0540	015	-	-	14	t_220	ἀφαιρῶν	v	-	-	v-sppamn-	Case=n|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	ἀφαιρέω
0540	015	-	-	15	t_221	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	015	-	-	16	t_222	ἵππον	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	ἵππος
0540	015	-	-	17	t_223	ἱππέως	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	ἱππεύς
0540	015	-	-	18	t_224	ἀπεστέρει	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	ἀποστερέω
0540	015	-	-	19	t_225	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0540	015	-	-	20	t_226	πόλιν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	πόλις
0540	015	-	-	21	t_227	,	u	-	-	u--------	_	,
0540	015	-	-	22	t_228	ἐπιβάλλειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἐπιβάλλω
0540	015	-	-	23	t_229	δὲ	c	-	-	c--------	_	δέ
0540	015	-	-	24	t_230	τῷ	l	-	-	l-s---md-	Case=d|Gender=m|Number=s	ὁ
0540	015	-	-	25	t_231	φυλάρχῳ	n	-	-	n-s---md-	Case=d|Gender=m|Number=s	φύλαρχος
0540	015	-	-	26	t_232	,	u	-	-	u--------	_	,
0540	015	-	-	27	t_233	ὅτι	c	-	-	c--------	_	ὅτι
0540	015	-	-	28	t_234	ἐξελαύνων	v	-	-	v-sppamn-	Case=n|Gender=m|Mood=p|Number=s|Tense=p|Voice=a	ἐξελαύνω
0540	015	-	-	29	t_235	Ἀλκιβιάδην	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	ἀλκιβιάδης
0540	015	-	-	30	t_236	ἐκ	r	-	-	r--------	_	ἐκ
0540	015	-	-	31	t_237	τῆς	l	-	-	l-s---fg-	Case=g|Gender=f|Number=s	ὁ
0540	015	-	-	32	t_238	φυλῆς	n	-	-	n-s---fg-	Case=g|Gender=f|Number=s	φυλή
0540	015	-	-	33	t_239	ἄκυρον	a	-	-	a-s---ma-	Case=a|Gender=m|Number=s	ἄκυρος
0540	015	-	-	34	t_240	ἐποίει	v	-	-	v3siia---	Mood=i|Number=s|Person=3|Tense=i|Voice=a	ποιέω
0540	015	-	-	35	t_241	τὴν	l	-	-	l-s---fa-	Case=a|Gender=f|Number=s	ὁ
0540	015	-	-	36	t_242	τούτων	p	-	-	p-p---mg-	Case=g|Gender=m|Number=p	οὗτος
0540	015	-	-	37	t_243	τάξιν	n	-	-	n-s---fa-	Case=a|Gender=f|Number=s	τάξις
0540	015	-	-	38	t_244	,	u	-	-	u--------	_	,
0540	015	-	-	39	t_245	κελεύειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	κελεύω
0540	015	-	-	40	t_246	δὲ	c	-	-	c--------	_	δέ
0540	015	-	-	41	t_247	τὸν	l	-	-	l-s---ma-	Case=a|Gender=m|Number=s	ὁ
0540	015	-	-	42	t_248	ταξίαρχον	n	-	-	n-s---ma-	Case=a|Gender=m|Number=s	ταξίαρχος
0540	015	-	-	43	t_249	ἐξαλείφειν	v	-	-	v--pna---	Mood=n|Tense=p|Voice=a	ἐξαλείφω
0540	015	-	-	44	t_250	αὐτὸν	p	-	-	p-s---ma-	Case=a|Gender=m|Number=s	αὐτός
0540	015	-	-	45	t_251	ἐκ	r	-	-	r--------	_	ἐκ
0540	015	-	-	46	t_252	τοῦ	l	-	-	l-s---mg-	Case=g|Gender=m|Number=s	ὁ
0540	015	-	-	47	t_253	τῶν	l	-	-	l-p---mg-	Case=g|Gender=m|Number=p	ὁ
0540	015	-	-	48	t_254	ὁπλιτῶν	n	-	-	n-p---mg-	Case=g|Gender=m|Number=p	ὁπλίτης
0540	015	-	-	49	t_255	καταλόγου	n	-	-	n-s---mg-	Case=g|Gender=m|Number=s	κατάλογος
0540	015	-	-	50	t_256	.	u	-	-	u--------	_	.
0540	015	-	-	1	t_257	νῦν	d	-	-	d--------	_	νῦν
0540	015	-	-	2	t_258	δὲ	d	-	-	d--------	_	δέ
0540	015	-	-	3	t_259	τούτων	p	-	-	p-p---ng-	Case=g|Gender=n|Number=p	οὗτος
0540	015	-	-	4	t_260	οὐδὲν	p	-	-	p-s---na-	Case=a|Gender=n|Number=s	οὐδείς
0540	015	-	-	5	t_261	ἐποίησαν	v	-	-	v3paia---	Mood=i|Number=p|Person=3|Tense=a|Voice=a	ποιέω
0540	015	-	-	6	t_262	,	u	-	-	u--------	_	,
0540	015	-	-	7	t_263	ἀλλʼ	c	-	-	c--------	_	ἀλλά
0540	015	-	-	8	t_264	ἐν	r	-	-	r--------	_	ἐν
0540	015	-	-	9	t_265	μὲν	d	-	-	d--------	_	μέν
